Część;Dział;Rozdział;Treść;Plan;id;parent;label;super_label;Treść_część;Treść_dział
85/30;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;4991;85/30-010-01023;85/30-010;5.0 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 5.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;21386;85/30-010-01032;85/30-010;21.4 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 21.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;010;01033;Wojewódzkie inspektoraty weterynarii;23624;85/30-010-01033;85/30-010;23.6 MLN;Wojewódzkie inspektoraty weterynarii 23.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;010;01034;Powiatowe inspektoraty weterynarii;119635;85/30-010-01034;85/30-010;119.6 MLN;Powiatowe inspektoraty weterynarii 119.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;010;01041;Program Rozwoju Obszarów Wiejskich;9425;85/30-010-01041;85/30-010;9.4 MLN;Program Rozwoju Obszarów Wiejskich 9.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;010;01095;Pozostała działalność;1716;85/30-010-01095;85/30-010;1.7 MLN;Pozostała działalność 1.7 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rolnictwo i łowiectwo
85/30;050;;Rybołówstwo i rybactwo;4643;85/30-050;85/30;4.6 MLN;Rybołówstwo i rybactwo 4.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rybołówstwo i rybactwo
85/30;050;05003;Państwowa Straż Rybacka;4103;85/30-050-05003;85/30-050;4.1 MLN;Państwowa Straż Rybacka 4.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rybołówstwo i rybactwo
85/30;050;05011;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa;540;85/30-050-05011;85/30-050;0.5 MLN;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa 0.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rybołówstwo i rybactwo
85/30;500;;Handel;8899;85/30-500;85/30;8.9 MLN;Handel 8.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Handel
85/30;500;50001;Inspekcja Handlowa;8899;85/30-500-50001;85/30-500;8.9 MLN;Inspekcja Handlowa 8.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Handel
85/30;600;;Transport i łączność;60432;85/30-600;85/30;60.4 MLN;Transport i łączność 60.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Transport i łączność
85/30;600;60003;Krajowe pasażerskie przewozy autobusowe;47000;85/30-600-60003;85/30-600;47.0 MLN;Krajowe pasażerskie przewozy autobusowe 47.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Transport i łączność
85/30;600;60031;Przejścia graniczne;3106;85/30-600-60031;85/30-600;3.1 MLN;Przejścia graniczne 3.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Transport i łączność
85/30;600;60055;Inspekcja Transportu Drogowego;10176;85/30-600-60055;85/30-600;10.2 MLN;Inspekcja Transportu Drogowego 10.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Transport i łączność
85/30;600;60095;Pozostała działalność;150;85/30-600-60095;85/30-600;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Transport i łączność
85/30;630;;Turystyka;159;85/30-630;85/30;0.2 MLN;Turystyka 0.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Turystyka
85/30;630;63095;Pozostała działalność;159;85/30-630-63095;85/30-630;0.2 MLN;Pozostała działalność 0.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Turystyka
85/30;700;;Gospodarka mieszkaniowa;39113;85/30-700;85/30;39.1 MLN;Gospodarka mieszkaniowa 39.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka mieszkaniowa
85/30;700;70005;Gospodarka gruntami i nieruchomościami;39113;85/30-700-70005;85/30-700;39.1 MLN;Gospodarka gruntami i nieruchomościami 39.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka mieszkaniowa
85/30;710;;Działalność usługowa;48671;85/30-710;85/30;48.7 MLN;Działalność usługowa 48.7 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Działalność usługowa
85/30;710;71004;Plany zagospodarowania przestrzennego;29;85/30-710-71004;85/30-710;0.0 MLN;Plany zagospodarowania przestrzennego 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Działalność usługowa
85/30;710;71012;Zadania z zakresu geodezji i kartografii;6985;85/30-710-71012;85/30-710;7.0 MLN;Zadania z zakresu geodezji i kartografii 7.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Działalność usługowa
85/30;710;71015;Nadzór budowlany;36857;85/30-710-71015;85/30-710;36.9 MLN;Nadzór budowlany 36.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Działalność usługowa
85/30;710;71035;Cmentarze;4800;85/30-710-71035;85/30-710;4.8 MLN;Cmentarze 4.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Działalność usługowa
85/30;750;;Administracja publiczna;184988;85/30-750;85/30;185.0 MLN;Administracja publiczna 185.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;750;75011;Urzędy wojewódzkie;171780;85/30-750-75011;85/30-750;171.8 MLN;Urzędy wojewódzkie 171.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;750;75018;Urzędy marszałkowskie;163;85/30-750-75018;85/30-750;0.2 MLN;Urzędy marszałkowskie 0.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;750;75046;Komisje egzaminacyjne;80;85/30-750-75046;85/30-750;0.1 MLN;Komisje egzaminacyjne 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;750;75081;System powiadamiania ratunkowego;12765;85/30-750-75081;85/30-750;12.8 MLN;System powiadamiania ratunkowego 12.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;200;85/30-750-75084;85/30-750;0.2 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Administracja publiczna
85/30;752;;Obrona narodowa;3879;85/30-752;85/30;3.9 MLN;Obrona narodowa 3.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Obrona narodowa
85/30;752;75212;Pozostałe wydatki obronne;262;85/30-752-75212;85/30-752;0.3 MLN;Pozostałe wydatki obronne 0.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Obrona narodowa
85/30;752;75224;Kwalifikacja wojskowa;3617;85/30-752-75224;85/30-752;3.6 MLN;Kwalifikacja wojskowa 3.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Obrona narodowa
85/30;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;311836;85/30-754;85/30;311.8 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 311.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/30;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;23243;85/30-754-75410;85/30-754;23.2 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 23.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/30;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;287927;85/30-754-75411;85/30-754;287.9 MLN;Komendy powiatowe Państwowej Straży Pożarnej 287.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/30;754;75415;Zadania ratownictwa górskiego i wodnego;41;85/30-754-75415;85/30-754;0.0 MLN;Zadania ratownictwa górskiego i wodnego 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/30;754;75421;Zarządzanie kryzysowe;625;85/30-754-75421;85/30-754;0.6 MLN;Zarządzanie kryzysowe 0.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/30;755;;Wymiar sprawiedliwości;8986;85/30-755;85/30;9.0 MLN;Wymiar sprawiedliwości 9.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Wymiar sprawiedliwości
85/30;755;75515;Nieodpłatna pomoc prawna;8986;85/30-755-75515;85/30-755;9.0 MLN;Nieodpłatna pomoc prawna 9.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Wymiar sprawiedliwości
85/30;758;;Różne rozliczenia;14772;85/30-758;85/30;14.8 MLN;Różne rozliczenia 14.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Różne rozliczenia
85/30;758;75818;Rezerwy ogólne i celowe;14772;85/30-758-75818;85/30-758;14.8 MLN;Rezerwy ogólne i celowe 14.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Różne rozliczenia
85/30;801;;Oświata i wychowanie;29463;85/30-801;85/30;29.5 MLN;Oświata i wychowanie 29.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Oświata i wychowanie
85/30;801;80136;Kuratoria oświaty;20789;85/30-801-80136;85/30-801;20.8 MLN;Kuratoria oświaty 20.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Oświata i wychowanie
85/30;801;80146;Dokształcanie i doskonalenie nauczycieli;7020;85/30-801-80146;85/30-801;7.0 MLN;Dokształcanie i doskonalenie nauczycieli 7.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Oświata i wychowanie
85/30;801;80195;Pozostała działalność;1654;85/30-801-80195;85/30-801;1.7 MLN;Pozostała działalność 1.7 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Oświata i wychowanie
85/30;851;;Ochrona zdrowia;320524;85/30-851;85/30;320.5 MLN;Ochrona zdrowia 320.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85132;Inspekcja Sanitarna;249871;85/30-851-85132;85/30-851;249.9 MLN;Inspekcja Sanitarna 249.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85133;Inspekcja Farmaceutyczna;3603;85/30-851-85133;85/30-851;3.6 MLN;Inspekcja Farmaceutyczna 3.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85141;Ratownictwo medyczne;400;85/30-851-85141;85/30-851;0.4 MLN;Ratownictwo medyczne 0.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85146;Działalność dyspozytorni medycznych;18170;85/30-851-85146;85/30-851;18.2 MLN;Działalność dyspozytorni medycznych 18.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85147;Centra zdrowia publicznego;20;85/30-851-85147;85/30-851;0.0 MLN;Centra zdrowia publicznego 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85152;Zapobieganie i zwalczanie AIDS;45;85/30-851-85152;85/30-851;0.0 MLN;Zapobieganie i zwalczanie AIDS 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85157;Staże i specjalizacje medyczne;46467;85/30-851-85157;85/30-851;46.5 MLN;Staże i specjalizacje medyczne 46.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;851;85195;Pozostała działalność;1948;85/30-851-85195;85/30-851;1.9 MLN;Pozostała działalność 1.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ochrona zdrowia
85/30;852;;Pomoc społeczna;314345;85/30-852;85/30;314.3 MLN;Pomoc społeczna 314.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85202;Domy pomocy społecznej;62006;85/30-852-85202;85/30-852;62.0 MLN;Domy pomocy społecznej 62.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85203;Ośrodki wsparcia;66206;85/30-852-85203;85/30-852;66.2 MLN;Ośrodki wsparcia 66.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;1781;85/30-852-85205;85/30-852;1.8 MLN;Zadania w zakresie przeciwdziałania przemocy w rodzinie 1.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;6363;85/30-852-85213;85/30-852;6.4 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej 6.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;36480;85/30-852-85214;85/30-852;36.5 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 36.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85216;Zasiłki stałe;72609;85/30-852-85216;85/30-852;72.6 MLN;Zasiłki stałe 72.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85219;Ośrodki pomocy społecznej;24899;85/30-852-85219;85/30-852;24.9 MLN;Ośrodki pomocy społecznej 24.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;21951;85/30-852-85228;85/30-852;22.0 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 22.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85230;Pomoc w zakresie dożywiania;20748;85/30-852-85230;85/30-852;20.7 MLN;Pomoc w zakresie dożywiania 20.7 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85231;Pomoc dla cudzoziemców;62;85/30-852-85231;85/30-852;0.1 MLN;Pomoc dla cudzoziemców 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;852;85295;Pozostała działalność;1240;85/30-852-85295;85/30-852;1.2 MLN;Pozostała działalność 1.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pomoc społeczna
85/30;853;;Pozostałe zadania w zakresie polityki społecznej;20388;85/30-853;85/30;20.4 MLN;Pozostałe zadania w zakresie polityki społecznej 20.4 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/30;853;85321;Zespoły do spraw orzekania o niepełnosprawności;19885;85/30-853-85321;85/30-853;19.9 MLN;Zespoły do spraw orzekania o niepełnosprawności 19.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/30;853;85332;Wojewódzkie urzędy pracy;3;85/30-853-85332;85/30-853;0.0 MLN;Wojewódzkie urzędy pracy 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/30;853;85395;Pozostała działalność;500;85/30-853-85395;85/30-853;0.5 MLN;Pozostała działalność 0.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Pozostałe zadania w zakresie polityki społecznej
85/30;854;;Edukacyjna opieka wychowawcza;2504;85/30-854;85/30;2.5 MLN;Edukacyjna opieka wychowawcza 2.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Edukacyjna opieka wychowawcza
85/30;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;2504;85/30-854-85412;85/30-854;2.5 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 2.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Edukacyjna opieka wychowawcza
85/30;855;;Rodzina;1457084;85/30-855;85/30;1.5 MLD;Rodzina 1.5 MLD;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;1428373;85/30-855-85502;85/30-855;1.4 MLD;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 1.4 MLD;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85503;Karta Dużej Rodziny;115;85/30-855-85503;85/30-855;0.1 MLN;Karta Dużej Rodziny 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85508;Rodziny zastępcze;53;85/30-855-85508;85/30-855;0.1 MLN;Rodziny zastępcze 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85509;Działalność ośrodków adopcyjnych;4342;85/30-855-85509;85/30-855;4.3 MLN;Działalność ośrodków adopcyjnych 4.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85510;Działalność placówek opiekuńczo-wychowawczych;50;85/30-855-85510;85/30-855;0.1 MLN;Działalność placówek opiekuńczo-wychowawczych 0.1 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;18935;85/30-855-85513;85/30-855;18.9 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 18.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;4917;85/30-855-85515;85/30-855;4.9 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 4.9 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;855;85516;System opieki nad dziećmi w wieku do lat 3;299;85/30-855-85516;85/30-855;0.3 MLN;System opieki nad dziećmi w wieku do lat 3 0.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Rodzina
85/30;900;;Gospodarka komunalna i ochrona środowiska;21766;85/30-900;85/30;21.8 MLN;Gospodarka komunalna i ochrona środowiska 21.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/30;900;90005;Ochrona powietrza atmosferycznego i klimatu;160;85/30-900-90005;85/30-900;0.2 MLN;Ochrona powietrza atmosferycznego i klimatu 0.2 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/30;900;90007;Zmniejszenie hałasu i wibracji;11;85/30-900-90007;85/30-900;0.0 MLN;Zmniejszenie hałasu i wibracji 0.0 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/30;900;90014;Inspekcja Ochrony Środowiska;21595;85/30-900-90014;85/30-900;21.6 MLN;Inspekcja Ochrony Środowiska 21.6 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Gospodarka komunalna i ochrona środowiska
85/30;921;;Kultura i ochrona dziedzictwa narodowego;11473;85/30-921;85/30;11.5 MLN;Kultura i ochrona dziedzictwa narodowego 11.5 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/30;921;92120;Ochrona zabytków i opieka nad zabytkami;1790;85/30-921-92120;85/30-921;1.8 MLN;Ochrona zabytków i opieka nad zabytkami 1.8 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/30;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;9683;85/30-921-92121;85/30-921;9.7 MLN;Wojewódzkie Urzędy Ochrony Zabytków 9.7 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Kultura i ochrona dziedzictwa narodowego
85/30;925;;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;1275;85/30-925;85/30;1.3 MLN;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody 1.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/30;925;92502;Parki krajobrazowe;1275;85/30-925-92502;85/30-925;1.3 MLN;Parki krajobrazowe 1.3 MLN;WOJEWÓDZTWO WIELKOPOLSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/32;;;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;1625906;85/32;total;1.6 MLD;WOJEWÓDZTWO ZACHODNIOPOMORSKIE 1.6 MLD;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;WOJEWÓDZTWO ZACHODNIOPOMORSKIE
85/32;010;;Rolnictwo i łowiectwo;101992;85/32-010;85/32;102.0 MLN;Rolnictwo i łowiectwo 102.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;35;85/32-010-01005;85/32-010;0.0 MLN;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa 0.0 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01009;Spółki wodne;330;85/32-010-01009;85/32-010;0.3 MLN;Spółki wodne 0.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01022;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego;15897;85/32-010-01022;85/32-010;15.9 MLN;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego 15.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;5230;85/32-010-01023;85/32-010;5.2 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 5.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;13114;85/32-010-01032;85/32-010;13.1 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 13.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01033;Wojewódzkie inspektoraty weterynarii;13379;85/32-010-01033;85/32-010;13.4 MLN;Wojewódzkie inspektoraty weterynarii 13.4 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01034;Powiatowe inspektoraty weterynarii;43614;85/32-010-01034;85/32-010;43.6 MLN;Powiatowe inspektoraty weterynarii 43.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01041;Program Rozwoju Obszarów Wiejskich;7100;85/32-010-01041;85/32-010;7.1 MLN;Program Rozwoju Obszarów Wiejskich 7.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;010;01095;Pozostała działalność;3293;85/32-010-01095;85/32-010;3.3 MLN;Pozostała działalność 3.3 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rolnictwo i łowiectwo
85/32;050;;Rybołówstwo i rybactwo;2152;85/32-050;85/32;2.2 MLN;Rybołówstwo i rybactwo 2.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rybołówstwo i rybactwo
85/32;050;05003;Państwowa Straż Rybacka;2152;85/32-050-05003;85/32-050;2.2 MLN;Państwowa Straż Rybacka 2.2 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Rybołówstwo i rybactwo
85/32;500;;Handel;5590;85/32-500;85/32;5.6 MLN;Handel 5.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Handel
85/32;500;50001;Inspekcja Handlowa;5590;85/32-500-50001;85/32-500;5.6 MLN;Inspekcja Handlowa 5.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Handel
85/32;600;;Transport i łączność;60117;85/32-600;85/32;60.1 MLN;Transport i łączność 60.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Transport i łączność
85/32;600;60003;Krajowe pasażerskie przewozy autobusowe;50458;85/32-600-60003;85/32-600;50.5 MLN;Krajowe pasażerskie przewozy autobusowe 50.5 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Transport i łączność
85/32;600;60031;Przejścia graniczne;3756;85/32-600-60031;85/32-600;3.8 MLN;Przejścia graniczne 3.8 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Transport i łączność
85/32;600;60055;Inspekcja Transportu Drogowego;5753;85/32-600-60055;85/32-600;5.8 MLN;Inspekcja Transportu Drogowego 5.8 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Transport i łączność
85/32;600;60095;Pozostała działalność;150;85/32-600-60095;85/32-600;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Transport i łączność
85/32;630;;Turystyka;89;85/32-630;85/32;0.1 MLN;Turystyka 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Turystyka
85/32;630;63095;Pozostała działalność;89;85/32-630-63095;85/32-630;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Turystyka
85/32;700;;Gospodarka mieszkaniowa;6875;85/32-700;85/32;6.9 MLN;Gospodarka mieszkaniowa 6.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka mieszkaniowa
85/32;700;70005;Gospodarka gruntami i nieruchomościami;6875;85/32-700-70005;85/32-700;6.9 MLN;Gospodarka gruntami i nieruchomościami 6.9 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Gospodarka mieszkaniowa
85/32;710;;Działalność usługowa;29571;85/32-710;85/32;29.6 MLN;Działalność usługowa 29.6 MLN;WOJEWÓDZTWO ZACHODNIOPOMORSKIE;Działalność usługowa
